stage,method,cv,n_subjects,fold,n_features,n_test_subjects,n_test_epochs,train_acc,test_acc,train_auc,test_auc
3,Riemannian TS 7-30Hz,LOSO,106,102,2080,1,45,0.9381617958492164,0.6444444444444445,0.9842167971542763,0.7549407114624506
3,Riemannian TS 7-30Hz,LOSO,106,103,2080,1,45,0.9423972892842016,0.5555555555555556,0.9861070569519704,0.5573122529644268
3,Riemannian TS 7-30Hz,LOSO,106,104,2080,1,42,0.9466666666666667,0.40476190476190477,0.9867678299585161,0.2630385487528345
3,Riemannian TS 7-30Hz,LOSO,106,105,2080,1,45,0.9392206692079628,0.5333333333333333,0.9860743324219394,0.5217391304347826
3,Riemannian TS 7-30Hz,LOSO,106,106,2080,1,45,0.9400677678949597,0.6444444444444445,0.9850211368263022,0.5912698412698413
3,Riemannian TS 7-30Hz,LOSO,106,107,2080,1,45,0.9407030919102075,0.5777777777777777,0.9853386870750411,0.6984126984126984
3,Riemannian TS 7-30Hz,LOSO,106,108,2080,1,45,0.939432443879712,0.6,0.985491681941901,0.6798418972332015
3,Riemannian TS 7-30Hz,LOSO,106,109,2080,1,45,0.9430326132994494,0.5555555555555556,0.9862307764070988,0.5059288537549407
3,Riemannian TS 7-30Hz recentered,LOSO,106,1,2080,1,45,0.9974587039390089,0.6888888888888889,0.999946895161001,0.7549407114624507
3,Riemannian TS 7-30Hz recentered,LOSO,106,2,2080,1,45,0.9972469292672597,0.7777777777777778,0.9999630419025886,0.8557312252964427
3,Riemannian TS 7-30Hz recentered,LOSO,106,3,2080,1,45,0.9983058026260059,0.4444444444444444,0.9999732681722606,0.42885375494071143
3,Riemannian TS 7-30Hz recentered,LOSO,106,4,2080,1,45,0.9976704786107582,0.6,0.9999698594157033,0.6146245059288538
3,Riemannian TS 7-30Hz recentered,LOSO,106,5,2080,1,45,0.9978822532825075,0.5555555555555556,0.9999824177149058,0.5833333333333334
3,Riemannian TS 7-30Hz recentered,LOSO,106,6,2080,1,45,0.9972469292672597,0.5111111111111111,0.9999397192748157,0.5079365079365079
3,Riemannian TS 7-30Hz recentered,LOSO,106,7,2080,1,45,0.9966116052520119,0.8444444444444444,0.9999140634531063,0.9229249011857709
3,Riemannian TS 7-30Hz recentered,LOSO,106,8,2080,1,45,0.9970351545955104,0.5555555555555556,0.9999743444237784,0.6284584980237155
3,Riemannian TS 7-30Hz recentered,LOSO,106,9,2080,1,45,0.9976704786107582,0.4444444444444444,0.9999813416803001,0.4404761904761905
3,Riemannian TS 7-30Hz recentered,LOSO,106,10,2080,1,45,0.9968233799237611,0.6,0.999946536737783,0.7103174603174603
3,Riemannian TS 7-30Hz recentered,LOSO,106,11,2080,1,45,0.9978822532825075,0.5111111111111111,0.9999736269887403,0.58300395256917
3,Riemannian TS 7-30Hz recentered,LOSO,106,12,2080,1,45,0.9983058026260059,0.5555555555555556,0.9999811618373989,0.6825396825396826
3,Riemannian TS 7-30Hz recentered,LOSO,106,13,2080,1,45,0.9966116052520119,0.8,0.9999551479400346,0.8458498023715415
3,Riemannian TS 7-30Hz recentered,LOSO,106,14,2080,1,45,0.9974587039390089,0.5555555555555556,0.9999822384472312,0.5691699604743083
3,Riemannian TS 7-30Hz recentered,LOSO,106,15,2080,1,45,0.9970351545955104,0.7333333333333333,0.9999660918426662,0.8063241106719368
3,Riemannian TS 7-30Hz recentered,LOSO,106,16,2080,1,45,0.9978822532825075,0.5333333333333333,0.9999695003639325,0.5316205533596838
3,Riemannian TS 7-30Hz recentered,LOSO,106,17,2080,1,45,0.9970351545955104,0.6666666666666666,0.9999668094756257,0.6561264822134387
3,Riemannian TS 7-30Hz recentered,LOSO,106,18,2080,1,45,0.9978822532825075,0.5111111111111111,0.9999840325434705,0.5059288537549407
3,Riemannian TS 7-30Hz recentered,LOSO,106,19,2080,1,45,0.9972469292672597,0.5777777777777777,0.9999712946816222,0.7094861660079052
3,Riemannian TS 7-30Hz recentered,LOSO,106,20,2080,1,45,0.9976704786107582,0.5555555555555556,0.9999659124344262,0.5177865612648221
3,Riemannian TS 7-30Hz recentered,LOSO,106,21,2080,1,45,0.9976704786107582,0.5333333333333333,0.9999641186159617,0.6031746031746031
3,Riemannian TS 7-30Hz recentered,LOSO,106,22,2080,1,45,0.9976704786107582,0.6444444444444445,0.9999739856045305,0.6462450592885376
3,Riemannian TS 7-30Hz recentered,LOSO,106,23,2080,1,45,0.9983058026260059,0.6888888888888889,0.9999861854589577,0.7252964426877471
3,Riemannian TS 7-30Hz recentered,LOSO,106,24,2080,1,45,0.9978822532825075,0.5777777777777777,0.9999874413263251,0.6324110671936758
3,Riemannian TS 7-30Hz recentered,LOSO,106,25,2080,1,45,0.9976704786107582,0.5111111111111111,0.9999461771128219,0.5830039525691699
3,Riemannian TS 7-30Hz recentered,LOSO,106,26,2080,1,45,0.9972469292672597,0.7777777777777778,0.9999524571661492,0.8214285714285713
3,Riemannian TS 7-30Hz recentered,LOSO,106,27,2080,1,45,0.9978822532825075,0.4444444444444444,0.999979188644176,0.49802371541501983
3,Riemannian TS 7-30Hz recentered,LOSO,106,28,2080,1,45,0.9980940279542567,0.5111111111111111,0.9999808031702399,0.5138339920948617
3,Riemannian TS 7-30Hz recentered,LOSO,106,29,2080,1,45,0.9963998305802626,0.8888888888888888,0.9999303896029337,0.9802371541501975
3,Riemannian TS 7-30Hz recentered,LOSO,106,30,2080,1,45,0.9974587039390089,0.6444444444444445,0.9999648362436425,0.6904761904761905
3,Riemannian TS 7-30Hz recentered,LOSO,106,31,2080,1,45,0.9970351545955104,0.8,0.9999210597654722,0.9031620553359684
3,Riemannian TS 7-30Hz recentered,LOSO,106,32,2080,1,45,0.9966116052520119,0.7777777777777778,0.9999284149821163,0.9146825396825397
3,Riemannian TS 7-30Hz recentered,LOSO,106,33,2080,1,45,0.9970351545955104,0.7111111111111111,0.9999621448613892,0.8142292490118577
3,Riemannian TS 7-30Hz recentered,LOSO,106,34,2080,1,45,0.9974587039390089,0.7777777777777778,0.9999580178090608,0.8154761904761905
3,Riemannian TS 7-30Hz recentered,LOSO,106,35,2080,1,45,0.9976704786107582,0.6666666666666666,0.9999608887019839,0.7114624505928854
3,Riemannian TS 7-30Hz recentered,LOSO,106,36,2080,1,45,0.9972469292672597,0.5333333333333333,0.9999668094756257,0.5316205533596838
3,Riemannian TS 7-30Hz recentered,LOSO,106,37,2080,1,45,0.9976704786107582,0.6,0.9999809827265747,0.5889328063241106
3,Riemannian TS 7-30Hz recentered,LOSO,106,38,2080,1,45,0.9980940279542567,0.5333333333333333,0.9999861855655306,0.5019762845849802
3,Riemannian TS 7-30Hz recentered,LOSO,106,39,2080,1,45,0.9976704786107582,0.6222222222222222,0.9999592743295515,0.6561264822134387
3,Riemannian TS 7-30Hz recentered,LOSO,106,40,2080,1,45,0.9978822532825075,0.5777777777777777,0.9999668089516078,0.5297619047619048
3,Riemannian TS 7-30Hz recentered,LOSO,106,41,2080,1,45,0.9974587039390089,0.5777777777777777,0.9999833151564221,0.6865079365079365
3,Riemannian TS 7-30Hz recentered,LOSO,106,42,2080,1,45,0.9963998305802626,0.8888888888888888,0.9999364889931298,0.9367588932806323
3,Riemannian TS 7-30Hz recentered,LOSO,106,43,2080,1,45,0.9978822532825075,0.7555555555555555,0.9999786504194564,0.7351778656126483
3,Riemannian TS 7-30Hz recentered,LOSO,106,44,2080,1,45,0.9968233799237611,0.6444444444444445,0.9999773943873852,0.6086956521739131
3,Riemannian TS 7-30Hz recentered,LOSO,106,45,2080,1,45,0.9978822532825075,0.5777777777777777,0.9999833150336929,0.6007905138339921
3,Riemannian TS 7-30Hz recentered,LOSO,106,46,2080,1,45,0.9972469292672597,0.4444444444444444,0.9999808033183348,0.48418972332015814
3,Riemannian TS 7-30Hz recentered,LOSO,106,47,2080,1,45,0.9968233799237611,0.6,0.9999741654034925,0.6170634920634921
3,Riemannian TS 7-30Hz recentered,LOSO,106,48,2080,1,45,0.9970351545955104,0.7111111111111111,0.9999732679660349,0.7628458498023716
3,Riemannian TS 7-30Hz recentered,LOSO,106,49,2080,1,45,0.9968233799237611,0.7333333333333333,0.9999320042770925,0.8320158102766798
3,Riemannian TS 7-30Hz recentered,LOSO,106,50,2080,1,45,0.9980940279542567,0.5111111111111111,0.9999644771685073,0.5533596837944664
3,Riemannian TS 7-30Hz recentered,LOSO,106,51,2080,1,45,0.9978822532825075,0.5555555555555556,0.9999659126851637,0.5952380952380952
3,Riemannian TS 7-30Hz recentered,LOSO,106,52,2080,1,45,0.9970351545955104,0.5555555555555556,0.9999686037889666,0.5853174603174602
3,Riemannian TS 7-30Hz recentered,LOSO,106,53,2080,1,45,0.9976704786107582,0.6444444444444445,0.9999599916538643,0.7865612648221344
3,Riemannian TS 7-30Hz recentered,LOSO,106,54,2080,1,45,0.9970351545955104,0.6666666666666666,0.9999768563370578,0.7272727272727273
3,Riemannian TS 7-30Hz recentered,LOSO,106,55,2080,1,45,0.9978822532825075,0.7555555555555555,0.9999739858052201,0.8379446640316206
3,Riemannian TS 7-30Hz recentered,LOSO,106,56,2080,1,45,0.9970351545955104,0.6444444444444445,0.9999695003639325,0.6976284584980237
3,Riemannian TS 7-30Hz recentered,LOSO,106,57,2080,1,45,0.9976704786107582,0.6888888888888889,0.9999592746291166,0.751984126984127
3,Riemannian TS 7-30Hz recentered,LOSO,106,58,2080,1,45,0.9970351545955104,0.6222222222222222,0.9999565835253137,0.6607142857142857
3,Riemannian TS 7-30Hz recentered,LOSO,106,59,2080,1,45,0.9976704786107582,0.5777777777777777,0.9999768565072953,0.5555555555555555
3,Riemannian TS 7-30Hz recentered,LOSO,106,60,2080,1,45,0.9966116052520119,0.7333333333333333,0.9999526362246766,0.8102766798418972
3,Riemannian TS 7-30Hz recentered,LOSO,106,61,2080,1,45,0.9968233799237611,0.7111111111111111,0.9999529946785312,0.8023715415019762
3,Riemannian TS 7-30Hz recentered,LOSO,106,62,2080,1,45,0.9970351545955104,0.7111111111111111,0.9999467157527611,0.8735177865612649
3,Riemannian TS 7-30Hz recentered,LOSO,106,63,2080,1,45,0.9980940279542567,0.4666666666666667,0.9999763179296416,0.5217391304347827
3,Riemannian TS 7-30Hz recentered,LOSO,106,64,2080,1,45,0.9980940279542567,0.4,0.9999872620149698,0.40909090909090906
3,Riemannian TS 7-30Hz recentered,LOSO,106,65,2080,1,45,0.9974587039390089,0.6666666666666666,0.9999716537066098,0.7242063492063492
3,Riemannian TS 7-30Hz recentered,LOSO,106,66,2080,1,45,0.9976704786107582,0.5555555555555556,0.999980444350992,0.4980237154150198
3,Riemannian TS 7-30Hz recentered,LOSO,106,67,2080,1,45,0.9974587039390089,0.5555555555555556,0.9999619651597276,0.5770750988142292
3,Riemannian TS 7-30Hz recentered,LOSO,106,68,2080,1,45,0.9976704786107582,0.6666666666666666,0.9999799061221203,0.6996047430830039
3,Riemannian TS 7-30Hz recentered,LOSO,106,69,2080,1,45,0.9970351545955104,0.5555555555555556,0.9999705772650885,0.5555555555555556
3,Riemannian TS 7-30Hz recentered,LOSO,106,70,2080,1,45,0.9976704786107582,0.6444444444444445,0.9999587357864967,0.7351778656126482
3,Riemannian TS 7-30Hz recentered,LOSO,106,71,2080,1,45,0.9970351545955104,0.7111111111111111,0.9999673474484453,0.8102766798418972
3,Riemannian TS 7-30Hz recentered,LOSO,106,72,2080,1,45,0.9966116052520119,0.8666666666666667,0.9999384624989931,0.9565217391304347
3,Riemannian TS 7-30Hz recentered,LOSO,106,73,2080,1,45,0.9972469292672597,0.6444444444444445,0.9999666300673857,0.6857707509881423
3,Riemannian TS 7-30Hz recentered,LOSO,106,74,2080,1,45,0.9980940279542567,0.5333333333333333,0.9999752418450136,0.5496031746031745
3,Riemannian TS 7-30Hz recentered,LOSO,106,75,2080,1,45,0.9980940279542567,0.5777777777777777,0.9999621445693514,0.634387351778656
3,Riemannian TS 7-30Hz recentered,LOSO,106,76,2080,1,45,0.9968233799237611,0.4666666666666667,0.9999589155130717,0.4920948616600791
3,Riemannian TS 7-30Hz recentered,LOSO,106,77,2080,1,45,0.9978822532825075,0.5111111111111111,0.9999486884332963,0.503968253968254
3,Riemannian TS 7-30Hz recentered,LOSO,106,78,2080,1,45,0.9978822532825075,0.4,0.9999673477003451,0.4426877470355731
3,Riemannian TS 7-30Hz recentered,LOSO,106,79,2080,1,45,0.9978822532825075,0.5555555555555556,0.999990311880308,0.5810276679841897
3,Riemannian TS 7-30Hz recentered,LOSO,106,80,2080,1,45,0.9974587039390089,0.5555555555555556,0.9999779327864969,0.6047430830039526
3,Riemannian TS 7-30Hz recentered,LOSO,106,81,2080,1,45,0.9974587039390089,0.6666666666666666,0.9999476123898133,0.7490118577075099
3,Riemannian TS 7-30Hz recentered,LOSO,106,82,2080,1,45,0.9968233799237611,0.6222222222222222,0.9999555067565143,0.6857707509881423
3,Riemannian TS 7-30Hz recentered,LOSO,106,83,2080,1,45,0.9966116052520119,0.6222222222222222,0.9999614269308557,0.6936758893280632
3,Riemannian TS 7-30Hz recentered,LOSO,106,84,2080,1,45,0.9972469292672597,0.5555555555555556,0.9999756004793787,0.5553359683794467
3,Riemannian TS 7-30Hz recentered,LOSO,106,85,2080,1,45,0.9970351545955104,0.7111111111111111,0.9999407952808457,0.8438735177865613
3,Riemannian TS 7-30Hz recentered,LOSO,106,86,2080,1,45,0.9976704786107582,0.5555555555555556,0.9999811619894876,0.6166007905138341
3,Riemannian TS 7-30Hz recentered,LOSO,106,87,2080,1,45,0.9976704786107582,0.5333333333333333,0.9999815208087355,0.6225296442687747
3,Riemannian TS 7-30Hz recentered,LOSO,106,89,2080,1,45,0.9976704786107582,0.4666666666666667,0.9999698596374078,0.5575396825396826
3,Riemannian TS 7-30Hz recentered,LOSO,106,90,2080,1,45,0.9978822532825075,0.4444444444444444,0.999982776676103,0.44664031620553357
3,Riemannian TS 7-30Hz recentered,LOSO,106,91,2080,1,45,0.9970351545955104,0.5777777777777777,0.9999492270764286,0.7134387351778656
3,Riemannian TS 7-30Hz recentered,LOSO,106,93,2080,1,45,0.9980940279542567,0.6888888888888889,0.9999547891235548,0.7509881422924901
3,Riemannian TS 7-30Hz recentered,LOSO,106,94,2080,1,45,0.9970351545955104,0.8222222222222222,0.9999524564496594,0.8596837944664033
3,Riemannian TS 7-30Hz recentered,LOSO,106,95,2080,1,45,0.9978822532825075,0.4222222222222222,0.9999712946816222,0.4881422924901186
3,Riemannian TS 7-30Hz recentered,LOSO,106,96,2080,1,45,0.9978822532825075,0.5777777777777777,0.9999709358651424,0.5830039525691699
3,Riemannian TS 7-30Hz recentered,LOSO,106,97,2080,1,45,0.9978822532825075,0.7111111111111111,0.9999858267490509,0.707509881422925
3,Riemannian TS 7-30Hz recentered,LOSO,106,98,2080,1,45,0.9983058026260059,0.4666666666666667,0.9999956942022433,0.48221343873517786
3,Riemannian TS 7-30Hz recentered,LOSO,106,99,2080,1,45,0.9978822532825075,0.4666666666666667,0.9999734473756589,0.4940711462450593
3,Riemannian TS 7-30Hz recentered,LOSO,106,101,2080,1,45,0.9976704786107582,0.5777777777777777,0.9999815208087355,0.5849802371541502
3,Riemannian TS 7-30Hz recentered,LOSO,106,102,2080,1,45,0.9966116052520119,0.7333333333333333,0.9999476123898133,0.8320158102766798
3,Riemannian TS 7-30Hz recentered,LOSO,106,103,2080,1,45,0.9985175772977551,0.4666666666666667,0.9999924647957951,0.5276679841897234
3,Riemannian TS 7-30Hz recentered,LOSO,106,104,2080,1,42,0.9978835978835979,0.3333333333333333,0.9999673890295262,0.31746031746031744
3,Riemannian TS 7-30Hz recentered,LOSO,106,105,2080,1,45,0.9985175772977551,0.4888888888888889,0.9999953353857636,0.4723320158102767
3,Riemannian TS 7-30Hz recentered,LOSO,106,106,2080,1,45,0.9976704786107582,0.6444444444444445,0.9999714742996896,0.6567460317460319
3,Riemannian TS 7-30Hz recentered,LOSO,106,107,2080,1,45,0.9976704786107582,0.6222222222222222,0.9999576599668348,0.6507936507936507
3,Riemannian TS 7-30Hz recentered,LOSO,106,108,2080,1,45,0.9976704786107582,0.6444444444444445,0.9999522770400354,0.7430830039525691
3,Riemannian TS 7-30Hz recentered,LOSO,106,109,2080,1,45,0.9976704786107582,0.6444444444444445,0.9999695005992235,0.6462450592885376
3,Riemannian TS 1-35Hz,GroupKFold5,106,1,2080,22,987,0.9997354497354497,0.5663627152988855,0.9999980401906503,0.584975157064838
3,Riemannian TS 1-35Hz,GroupKFold5,106,2,2080,21,945,0.9986917844060701,0.582010582010582,0.9999857599204747,0.6074292421133738
3,Riemannian TS 1-35Hz,GroupKFold5,106,3,2080,21,945,0.9994767137624281,0.5862433862433862,0.9999909628581686,0.6207692032036696
3,Riemannian TS 1-35Hz,GroupKFold5,106,4,2080,21,945,0.9976452119309263,0.6031746031746031,0.999906066540491,0.62956094851604
3,Riemannian TS 1-35Hz,GroupKFold5,106,5,2080,21,945,0.999738356881214,0.5291005291005291,1.0,0.5512186379928316
3,Riemannian TS 7-30Hz,GroupKFold5,106,1,2080,22,987,0.9994708994708995,0.541033434650456,0.9999994400544715,0.5693466923992938
3,Riemannian TS 7-30Hz,GroupKFold5,106,2,2080,21,945,1.0,0.5915343915343916,1.0,0.6130513470653061
3,Riemannian TS 7-30Hz,GroupKFold5,106,3,2080,21,945,0.9994767137624281,0.5534391534391534,0.9999991784416518,0.5820223611832793
3,Riemannian TS 7-30Hz,GroupKFold5,106,4,2080,21,945,0.999738356881214,0.6084656084656085,1.0,0.6298431383088321
3,Riemannian TS 7-30Hz,GroupKFold5,106,5,2080,21,945,1.0,0.5851851851851851,1.0,0.6126657706093189
3,Riemannian TS 7-30Hz recentered,GroupKFold5,106,1,2080,22,987,1.0,0.6038500506585613,1.0,0.6517390054613394
3,Riemannian TS 7-30Hz recentered,GroupKFold5,106,2,2080,21,945,1.0,0.6222222222222222,1.0,0.6593362780321289
3,Riemannian TS 7-30Hz recentered,GroupKFold5,106,3,2080,21,945,1.0,0.5851851851851851,1.0,0.6382075218146961
3,Riemannian TS 7-30Hz recentered,GroupKFold5,106,4,2080,21,945,1.0,0.6402116402116402,1.0,0.7074766857480717
3,Riemannian TS 7-30Hz recentered,GroupKFold5,106,5,2080,21,945,1.0,0.6264550264550265,1.0,0.6655779569892473
3,FB-Riemannian 3-band recentered,GroupKFold5,106,1,6240,22,987,1.0,0.6322188449848024,1.0,0.6943251344803514
3,FB-Riemannian 3-band recentered,GroupKFold5,106,2,6240,21,945,1.0,0.6518518518518519,1.0,0.7176762563500667
3,FB-Riemannian 3-band recentered,GroupKFold5,106,3,6240,21,945,1.0,0.6201058201058202,1.0,0.6513993657164359
3,FB-Riemannian 3-band recentered,GroupKFold5,106,4,6240,21,945,1.0,0.6867724867724868,1.0,0.7555474929900471
3,FB-Riemannian 3-band recentered,GroupKFold5,106,5,6240,21,945,1.0,0.638095238095238,1.0,0.6917652329749104
3,Riemannian TS 7-30Hz,GroupKFold5,106,1,2080,22,987,0.9994708994708995,0.541033434650456,0.9999994400544715,0.5693466923992938
3,Riemannian TS 7-30Hz,GroupKFold5,106,2,2080,21,945,1.0,0.5915343915343916,1.0,0.6130513470653061
3,Riemannian TS 7-30Hz,GroupKFold5,106,3,2080,21,945,0.9994767137624281,0.5534391534391534,0.9999991784416518,0.5820223611832793
3,Riemannian TS 7-30Hz,GroupKFold5,106,4,2080,21,945,0.999738356881214,0.6084656084656085,1.0,0.6298431383088321
3,Riemannian TS 7-30Hz,GroupKFold5,106,5,2080,21,945,1.0,0.5851851851851851,1.0,0.6126657706093189
3,Riemannian TS 7-30Hz recentered,GroupKFold5,106,1,2080,22,987,1.0,0.6038500506585613,1.0,0.6517390054613394
3,Riemannian TS 7-30Hz recentered,GroupKFold5,106,2,2080,21,945,1.0,0.6222222222222222,1.0,0.6593362780321289
3,Riemannian TS 7-30Hz recentered,GroupKFold5,106,3,2080,21,945,1.0,0.5851851851851851,1.0,0.6382075218146961
3,Riemannian TS 7-30Hz recentered,GroupKFold5,106,4,2080,21,945,1.0,0.6402116402116402,1.0,0.7074766857480717
3,Riemannian TS 7-30Hz recentered,GroupKFold5,106,5,2080,21,945,1.0,0.6264550264550265,1.0,0.6655779569892473
3,Riemannian TS 7-30Hz,StratifiedKFold5,106,1,2080,106,954,0.999213217938631,0.5817610062893082,0.9999975236873067,0.606607094979188
3,Riemannian TS 7-30Hz,StratifiedKFold5,106,2,2080,106,954,1.0,0.5681341719077568,1.0,0.615951615951616
3,Riemannian TS 7-30Hz,StratifiedKFold5,106,3,2080,106,953,1.0,0.6075550891920252,1.0,0.633765284189013
3,Riemannian TS 7-30Hz,StratifiedKFold5,106,4,2080,106,953,0.9997378080755113,0.5802728226652676,1.0,0.61908012967335
3,Riemannian TS 7-30Hz,StratifiedKFold5,106,5,2080,106,953,0.9994756161510225,0.6096537250786989,0.99999724999725,0.6369014059692026
3,Riemannian TS 7-30Hz recentered,StratifiedKFold5,106,1,2080,106,954,1.0,0.6184486373165619,1.0,0.6558702140097489
3,Riemannian TS 7-30Hz recentered,StratifiedKFold5,106,2,2080,106,954,1.0,0.6184486373165619,1.0,0.6572283781586107
3,Riemannian TS 7-30Hz recentered,StratifiedKFold5,106,3,2080,106,953,1.0,0.6274921301154249,1.0,0.6750061665315902
3,Riemannian TS 7-30Hz recentered,StratifiedKFold5,106,4,2080,106,953,1.0,0.6264428121720882,1.0,0.6685929736777194
3,Riemannian TS 7-30Hz recentered,StratifiedKFold5,106,5,2080,106,953,1.0,0.6421825813221406,1.0,0.7007734592480355
3,Riemannian sensorimotor 7-30Hz,GroupKFold5,106,1,6,22,987,0.602910052910053,0.5724417426545086,0.6435173986274616,0.6102574631462243
3,Riemannian sensorimotor 7-30Hz,GroupKFold5,106,2,6,21,945,0.5821559392987964,0.6021164021164022,0.6215397633682169,0.6552193740872478
3,Riemannian sensorimotor 7-30Hz,GroupKFold5,106,3,6,21,945,0.5968079539508111,0.5354497354497354,0.6363462342640769,0.5746671803049579
3,Riemannian sensorimotor 7-30Hz,GroupKFold5,106,4,6,21,945,0.5821559392987964,0.6306878306878307,0.6142489663896222,0.6595357753948418
3,Riemannian sensorimotor 7-30Hz,GroupKFold5,106,5,6,21,945,0.5902668759811617,0.5756613756613757,0.6295112583778899,0.6086335125448029
3,Riemannian sensorimotor 7-30Hz recentered,GroupKFold5,106,1,6,22,987,0.6285714285714286,0.6514690982776089,0.6979278655772365,0.7003408204328008
3,Riemannian sensorimotor 7-30Hz recentered,GroupKFold5,106,2,6,21,945,0.6331763474620618,0.6497354497354497,0.6973257404499044,0.7068576241118867
3,Riemannian sensorimotor 7-30Hz recentered,GroupKFold5,106,3,6,21,945,0.6473050758765044,0.582010582010582,0.7128467352777428,0.6404785794914981
3,Riemannian sensorimotor 7-30Hz recentered,GroupKFold5,106,4,6,21,945,0.6250654107796965,0.6783068783068783,0.6821864094441742,0.7632651598627571
3,Riemannian sensorimotor 7-30Hz recentered,GroupKFold5,106,5,6,21,945,0.6386708529565672,0.6095238095238096,0.7066813629175254,0.6694534050179212
